Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Alpha-Beta T Cell Differentiation (GO:0046639)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	SOCS1
Negative Regulation of Ferroptosis (GO:0110076)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	NFE2L2
Negative Regulation of Glycoprotein Biosynthetic Process (GO:0010561)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	ACOT8
Negative Regulation of Leukocyte Proliferation (GO:0070664)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	PHF7
- Reg of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Sgnlng Pway (GO:1903377)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	PARK7
Negative Regulation of Production of Molecular Mediator of Immune Response (GO:0002701)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	CD22
Negative Regulation of Transforming Growth Factor Beta Production (GO:0071635)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	TSKU
Nicotinamide Nucleotide Biosynthetic Process (GO:0019359)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	NADK
Nucleoside Triphosphate Metabolic Process (GO:0009141)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	NME2
Olefinic Compound Biosynthetic Process (GO:0120255)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	SYCP2
Phosphatidylethanolamine Biosynthetic Process (GO:0006646)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	ETNK1
Plasminogen Activation (GO:0031639)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	PGK1
Positive Regulation of T Cell Mediated Immune Response to Tumor Cell (GO:0002842)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	HSPD1
Positive Regulation of Endopeptidase Activity (GO:0010950)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	STAT3
Positive Regulation of Fatty Acid Beta-Oxidation (GO:0032000)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	AKT2
Positive Regulation of Myoblast Fusion (GO:1901741)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	EHD1
Positive Regulation of Transforming Growth Factor Beta Production (GO:0071636)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	THBS1
Positive Regulation of Vascular Associated Smooth Muscle Cell Migration (GO:1904754)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	DOCK4
Postsynaptic Density Organization (GO:0097106)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	PTEN
Presynaptic Membrane Assembly (GO:0097105)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	PTEN
Protein Catabolic Process in the Vacuole (GO:0007039)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	TCIRG1
Protein Hexamerization (GO:0034214)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	YME1L1
Protein Targeting to Peroxisome (GO:0006625)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	LONP2
protein-DNA Complex Organization (GO:0071824)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	LIN54
protein-DNA Covalent Cross-Linking Repair (GO:0106300)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	VCPIP1
Reactive Oxygen Species Biosynthetic Process (GO:1903409)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	PTGES2
Regulation of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	CD55
Regulation of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000095)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	MLLT3
Regulation of Cell Killing (GO:0031341)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	MAPK8
Regulation of Defense Response to Bacterium (GO:1900424)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	FOXP1
Regulation of Dendritic Cell Antigen Processing and Presentation (GO:0002604)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	THBS1
Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	PIGBOS1
Regulation of Endothelial Cell Development (GO:1901550)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	PPP1R12A
Regulation of Endothelial Cell Differentiation (GO:0045601)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	BTG1
Regulation of Extent of Cell Growth (GO:0061387)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	APOE
Regulation of Fertilization (GO:0080154)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	PLCB1
Regulation of Glucan Biosynthetic Process (GO:0010962)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	PPP1R3E
Regulation of Heart Morphogenesis (GO:2000826)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	ROBO1
Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902253)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	UBB
Regulation of miRNA Metabolic Process (GO:2000628)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	NFKB1
Regulation of Morphogenesis of an Epithelium (GO:1905330)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	FOXP1
Regulation of Myeloid Leukocyte Differentiation (GO:0002761)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	FOXP1
Regulation of Nephron Tubule Epithelial Cell Differentiation (GO:0072182)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	CTNNB1
Regulation of Phospholipase Activity (GO:0010517)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	FGFR2
Regulation of Response to Wounding (GO:1903034)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	TNFRSF12A
Response to Auditory Stimulus (GO:0010996)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	MDK
Response to Magnesium Ion (GO:0032026)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	THBS1
Sensory Perception of Sour Taste (GO:0050915)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	SCNN1A
Somatic Recombination of Immunoglobulin Gene Segments (GO:0016447)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	LIG4
Terpenoid Metabolic Process (GO:0006721)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	CYP2E1
Transferrin Transport (GO:0033572)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	CLTC
Ventricular Trabecula Myocardium Morphogenesis (GO:0003222)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	RBPJ
Vitamin K Metabolic Process (GO:0042373)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	GGCX
Zinc Ion Import Across Plasma Membrane (GO:0071578)	1/8	0.6892454438714201	0.9999959960314032	0	0	0.9083022240916978	0.33803179321298027	SLC39A8
Cell-Cell Junction Organization (GO:0045216)	8/66	0.6899810287336352	0.9999959960314032	0	0	0.8766509734062858	0.3253174409765049	FLCN;PRKCI;OCLN;CLDN3;MYADM;PKP4;CDH26;TJP3
Negative Regulation of Binding (GO:0051100)	8/66	0.6899810287336352	0.9999959960314032	0	0	0.8766509734062858	0.3253174409765049	MAPK8;KDM1A;NFIB;DDX11;CTNNBIP1;TMC8;SYMPK;RSF1
Negative Regulation of ERK1 and ERK2 Cascade (GO:0070373)	6/50	0.6904584381032071	0.9999959960314032	0	0	0.8667538213998391	0.3210451811687698	FLCN;SPRED2;EPHA4;SPRED1;DUSP10;DUSP6
Negative Regulation of Protein Binding (GO:0032091)	6/50	0.6904584381032071	0.9999959960314032	0	0	0.8667538213998391	0.3210451811687698	MAPK8;KDM1A;DDX11;CTNNBIP1;TMC8;SYMPK
Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536)	6/50	0.6904584381032071	0.9999959960314032	0	0	0.8667538213998391	0.3210451811687698	PIGU;TMSB4X;AKT1;SIRT1;THBS1;HDAC7
Positive Regulation of Developmental Growth (GO:0048639)	6/50	0.6904584381032071	0.9999959960314032	0	0	0.8667538213998391	0.3210451811687698	SHTN1;SEMA4D;SMURF1;ISLR2;PLCB1;PPIB
Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	6/50	0.6904584381032071	0.9999959960314032	0	0	0.8667538213998391	0.3210451811687698	SHARPIN;SPPL2B;SPHK1;TMC8;SPATA2;XIAP
Regulation of Neuron Apoptotic Process (GO:0043523)	16/129	0.6916106543894904	0.9999959960314032	0	0	0.8997071982078172	0.33175094245763886	PRKCI;VEGFB;LIG4;PARK7;CFLAR;NFATC4;BBC3;GRM4;UBB;ERBB3;MDK;CLCF1;AKT1S1;PPT1;PTK2B;CTNNB1
Ceramide Biosynthetic Process (GO:0046513)	5/42	0.692571112466336	0.9999959960314032	0	0	0.8589772965003337	0.31554046241207473	SPTLC1;MECR;SGMS1;B4GALNT1;ST6GALNAC4
Lipid Catabolic Process (GO:0016042)	5/42	0.692571112466336	0.9999959960314032	0	0	0.8589772965003337	0.31554046241207473	PLA2G15;ACOT8;NUDT19;PPT1;PPARD
Skeletal Muscle Tissue Development (GO:0007519)	5/42	0.692571112466336	0.9999959960314032	0	0	0.8589772965003337	0.31554046241207473	CAV1;CFLAR;SKIL;LEMD2;MYORG
B Cell Proliferation (GO:0042100)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	PCYT1A;HSPD1
G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	GRK2;PLCB1
TORC1 Signaling (GO:0038202)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	MLST8;LAMTOR2
Actin Filament Capping (GO:0051693)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	EPS8;FLII
Aromatic Amino Acid Family Catabolic Process (GO:0009074)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	CARNMT1;FAH
Barbed-End Actin Filament Capping (GO:0051016)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	EPS8;FLII
Carboxylic Acid Biosynthetic Process (GO:0046394)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	NANP;BCAT2
Cell Junction Maintenance (GO:0034331)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	CLDN3;MYADM
Contractile Actin Filament Bundle Assembly (GO:0030038)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	SRC;CUL3
Epithelial Cell Migration (GO:0010631)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	KRT16;PKN2
Filopodium Assembly (GO:0046847)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	SPATA13;VSTM5
Gliogenesis (GO:0042063)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	NFIB;METTL3
Glucose 6-Phosphate Metabolic Process (GO:0051156)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	UBL4A;RPE
Intracellular Sodium Ion Homeostasis (GO:0006883)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	SCNN1A;ATP1B1
Killing by Host of Symbiont Cells (GO:0051873)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	SLC48A1;GAPDH
Leukocyte Tethering or Rolling (GO:0050901)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	GOLPH3;MADCAM1
Maturation of 5.8S rRNA (GO:0000460)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	EXOSC10;NOL9
Modified Amino Acid Catabolic Process (GO:0042219)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	CHAC1;PCYOX1
Motile Cilium Assembly (GO:0044458)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	DNAAF11;DYNLL1
Negative Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902992)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	APOE;RTN4
Negative Regulation of Blood Pressure (GO:0045776)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	BMPR2;PRCP
Negative Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	TPM1;PTEN
Positive Chemotaxis (GO:0050918)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	NRP1;GPNMB
Positive Regulation of Cardiac Muscle Tissue Growth (GO:0055023)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	RBPJ;FGFR2
Positive Regulation of Interleukin-4 Production (GO:0032753)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	RARA;PRKCZ
Positive Regulation of Leukocyte Adhesion to Vascular Endothelial Cell (GO:1904996)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	MDK;ITGB2
Positive Regulation of Leukocyte Proliferation (GO:0070665)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	GPNMB;PTK2
Protein Localization to Synapse (GO:0035418)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	STAU1;NPHS1
Protein Mannosylation (GO:0035268)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	POMT2;POMT1
Regulation of D-glucose Transmembrane Transport (GO:0010827)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	C2CD5;OCLN
Regulation of mRNA Metabolic Process (GO:1903311)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	MAGOHB;HDAC7
Regulation of Protein Sumoylation (GO:0033233)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	CTNNB1;PARK7
Regulation of Protein Tyrosine Kinase Activity (GO:0061097)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	RAP2C;RAP2B
Regulation of Receptor Recycling (GO:0001919)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	KIF16B;ECE1
Regulation of Secretion (GO:0051046)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	ERBB3;SGK1
Regulation of Ubiquitin Protein Ligase Activity (GO:1904666)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	PLK1;PTEN
Regulation of Ubiquitin-Protein Transferase Activity (GO:0051438)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	DTX3L;PLK1
Release of Cytochrome C From Mitochondria (GO:0001836)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	REXO2;BBC3
Stress Fiber Assembly (GO:0043149)	2/17	0.6934400559047874	0.9999959960314032	0	0	0.8476681394207167	0.31032323605365053	SRC;CUL3
Regulation of Cell Growth (GO:0001558)	28/222	0.694462280376442	0.9999959960314032	0	0	0.9168435978998198	0.33429715653923336	SLC48A1;BTG1;BMPR2;HPN;TMEM97;RTN4;SERTAD2;EXOSC9;MLST8;AKT1;EXOSC2;PABIR1;SPHK2;SPHK1;INO80;OSGIN2;ATAD3A;PML;ITCH;NRG3;PPT1;LAMTOR2;CHPT1;SGK1;AGXT;EBAG9;HDGFL2;EIF4G2
Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)	12/98	0.6953422229591283	0.9999959960314032	0	0	0.8867117000979735	0.3221877137096808	WWOX;FNTA;SRC;GDF15;USP9X;STAT3;LTBP3;FOS;SIRT1;TSKU;PTK2;ZFP36L1
Positive Regulation of Supramolecular Fiber Organization (GO:1902905)	12/98	0.6953422229591283	0.9999959960314032	0	0	0.8867117000979735	0.3221877137096808	CARMIL1;OCLN;NUMA1;PRKCE;VTA1;PTK2B;SLAIN2;APOE;BAIAP2;CLASP1;CDK5RAP2;CCL26
Cardiac Muscle Contraction (GO:0060048)	4/34	0.6970434599226708	0.9999959960314032	0	0	0.8475558830754114	0.30588928956362316	GRK2;TNNT2;TPM1;ATP1B1
Negative Regulation of Endocytosis (GO:0045806)	4/34	0.6970434599226708	0.9999959960314032	0	0	0.8475558830754114	0.30588928956362316	RUBCN;PLSCR1;CAV1;CD47
Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043516)	4/34	0.6970434599226708	0.9999959960314032	0	0	0.8475558830754114	0.30588928956362316	SPRED2;SPRED1;KDM1A;SIRT1
Regulation of Gluconeogenesis (GO:0006111)	4/34	0.6970434599226708	0.9999959960314032	0	0	0.8475558830754114	0.30588928956362316	SIRT6;ARPP19;SIRT1;OGT
Synaptic Vesicle Recycling (GO:0036465)	4/34	0.6970434599226708	0.9999959960314032	0	0	0.8475558830754114	0.30588928956362316	OPHN1;AP3B2;AP2M1;SYT7
Triglyceride Homeostasis (GO:0070328)	4/34	0.6970434599226708	0.9999959960314032	0	0	0.8475558830754114	0.30588928956362316	OSBPL8;DGAT2;APOE;SIRT1
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)	4/34	0.6970434599226708	0.9999959960314032	0	0	0.8475558830754114	0.30588928956362316	NFKBIA;STAT1;TMSB4X;PTK2B
Negative Regulation of DNA-binding Transcription Factor Activity (GO:0043433)	15/122	0.7013608136070094	0.9999959960314032	0	0	0.8907548207080399	0.3159799620499501	HDAC2;KDM1A;SIVA1;PRMT2;ANXA4;CTNNBIP1;COMMD1;TBX6;SIRT1;NFKBIA;ITCH;ZC3H12A;BCL3;BTRC;TAF3
Cellular Component Assembly (GO:0022607)	35/277	0.7055664654553052	0.9999959960314032	0	0	0.9185474505841802	0.3203473747078379	KMT2A;SYCP2;WIPF1;CCDC146;WAS;CFAP206;AXDND1;RTN4;EPS8;BAG6;SYCE3;LIMA1;VCPIP1;OPHN1;CFAP46;PTK2B;KIFAP3;CEP290;IFT56;TEAD2;AP2M1;PLS1;CARD10;NHERF2;NCOA3;BAIAP2;GRHL2;YWHAZ;DARS1;PML;OCLN;MYO1B;CLDN3;GEMIN5;GAS8
NADH Metabolic Process (GO:0006734)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	PGK1;NUDT17;PFKM
Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	PRKCI;PRKCZ;LLGL2
Glutamine Family Amino Acid Metabolic Process (GO:0009064)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	SLC38A1;FPGS;ST20-MTHFS
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	PABIR1;CHEK1;UIMC1
Negative Regulation of Fatty Acid Metabolic Process (GO:0045922)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	NCOR1;KLHL25;ERLIN1
Peroxisome Organization (GO:0007031)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	FIS1;ACOT8;LONP2
Positive Regulation of Rho Protein Signal Transduction (GO:0035025)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	FXR1;SEMA4D;ROBO1
Positive Regulation of mRNA Processing (GO:0050685)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	TRA2B;DHX36;WDR77
Positive Regulation of Nuclear Division (GO:0051785)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	EDN3;TGFA;PHIP
Regulation of Nucleotide-Excision Repair (GO:2000819)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	RAD52;SMARCD2;ARID1A
Secretory Granule Organization (GO:0033363)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	AP1G1;HPS3;AP3B1
Sterol Transport (GO:0015918)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	OSBPL5;NPC2;CAV1
tRNA Metabolic Process (GO:0006399)	3/26	0.7058252955293681	0.9999959960314032	0	0	0.8291616622627913	0.2888695825483471	KARS1;RPP21;FARS2
Wnt Signaling Pathway (GO:0016055)	10/83	0.7068054764576203	0.9999959960314032	0	0	0.8705307460391332	0.3020739863464932	RARG;FZD2;NCOA3;CAV1;SIAH2;DVL2;CTNNB1;KLHL12;STRN;LRP6
Sphingolipid Biosynthetic Process (GO:0030148)	10/83	0.7068054764576203	0.9999959960314032	0	0	0.8705307460391332	0.3020739863464932	TM9SF2;SPTLC1;MECR;PPM1L;SGMS1;SPHK2;AGK;SPHK1;B3GNT5;FUT1
Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156)	7/59	0.7072045535266208	0.9999959960314032	0	0	0.8555599693556167	0.2963961993510062	SDK1;NPTN;PLXNB2;HMCN1;NECTIN4;IGSF9;ROBO1
Positive Regulation of Autophagy (GO:0010508)	12/99	0.7088279838661414	0.9999959960314032	0	0	0.8764686392945434	0.30163002091729796	FLCN;DEPTOR;KAT5;STING1;ATG101;SESN1;ZC3H12A;PARK7;ATG13;SIRT1;WDR24;TPCN1
Positive Regulation of Cold-Induced Thermogenesis (GO:0120162)	12/99	0.7088279838661414	0.9999959960314032	0	0	0.8764686392945434	0.30163002091729796	PRKAB2;KDM3A;KDM1A;SCD;CAV1;GNAS;CXCR4;SIRT6;KSR2;ADIPOR2;OGT;IGF1R
Positive Regulation of Neuron Projection Development (GO:0010976)	12/99	0.7088279838661414	0.9999959960314032	0	0	0.8764686392945434	0.30163002091729796	SETX;PRKCI;RETREG3;MDK;FBXO38;CAPRIN1;DHX36;NPTN;PLXNB2;PTK2B;APOE;STYXL1
Myofibril Assembly (GO:0030239)	6/51	0.7091303563612372	0.9999959960314032	0	0	0.8474434611602754	0.2912798003282136	TMOD3;TNNT2;FLII;TPM1;CFLAR;OBSL1
Negative Regulation of Cell Projection Organization (GO:0031345)	6/51	0.7091303563612372	0.9999959960314032	0	0	0.8474434611602754	0.2912798003282136	EPHA4;HDAC2;PTEN;APOE;FKBP4;TSKU
Positive Regulation of Nervous System Development (GO:0051962)	6/51	0.7091303563612372	0.9999959960314032	0	0	0.8474434611602754	0.2912798003282136	RBM15;NUMB;SYNDIG1;LIG4;NAP1L1;ZNF335
Protein Catabolic Process (GO:0030163)	13/107	0.7101984497209531	0.9999959960314032	0	0	0.8787666653557242	0.30072347990369563	HSP90AA1;NGLY1;PRSS16;CTSV;TCIRG1;UBE2Z;CLPX;BAG6;AFG3L2;CTSL;PPT1;YME1L1;CUL4B
